City,Region,Country,Latitude,Longitude,TimeZone,LocalTimeEpoch,LocalTime,LastUpdatedEpoch,LastUpdated,Temperature_C,Temperature_F,IsDay,ConditionText,ConditionIcon,WindMPH,WindKPH,WindDegree,WindDir,PressureMB,PressureIn,PrecipMM,PrecipIn,Humidity,Cloud,FeelsLike_C,FeelsLike_F,VisibilityKM,VisibilityMiles,UV,GustMPH,GustKPH
Hanzhong,Shaanxi,China,33.07,107.03,Asia/Shanghai,1699737623,2023-11-12 5:20,1699737300,2023-11-12 05:15,5.7,42.2,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,2.2,3.6,30,NNE,1035.0,30.55,0.0,0.0,87,34,5.6,42.1,10.0,6.0,1.0,2.6,4.2
Haomen,Qinghai,China,37.45,101.82,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,-5.8,21.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,111,ESE,1031.0,30.44,0.0,0.0,64,9,-5.9,21.5,10.0,6.0,1.0,1.3,2.1
Haoping,Hunan,China,29.27,111.27,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,4.4,39.9,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,7.8,12.6,32,NNE,1034.0,30.55,0.0,0.0,80,100,1.4,34.5,10.0,6.0,1.0,15.2,24.5
Harbin,Heilongjiang,China,45.75,126.65,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,-21.0,-5.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.3,6.8,180,S,1031.0,30.45,0.0,0.0,84,0,-27.2,-16.9,4.0,2.0,1.0,9.9,15.9
Hebi,Henan,China,35.9,114.19,Asia/Shanghai,1699737623,2023-11-12 5:20,1699737300,2023-11-12 05:15,0.4,32.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,294,WNW,1036.0,30.6,0.0,0.0,76,0,0.4,32.8,10.0,6.0,1.0,2.3,3.6
Hechingen,Baden-Wurttemberg,Germany,48.35,8.98,Europe/Berlin,1699737624,2023-11-11 22:20,1699737300,2023-11-11 22:15,4.0,39.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.8,6.1,240,WSW,1010.0,29.83,0.0,0.0,81,0,1.7,35.1,10.0,6.0,1.0,11.7,18.9
Hefei,Anhui,China,31.86,117.28,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,6.0,42.8,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,9.4,15.1,330,NNW,1034.0,30.53,0.02,0.0,93,100,2.7,36.8,2.1,1.0,1.0,14.7,23.7
Hegang,Heilongjiang,China,47.4,130.37,Asia/Shanghai,1699737623,2023-11-12 5:20,1699737300,2023-11-12 05:15,-19.2,-2.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,267,W,1027.0,30.32,0.0,0.0,93,5,-25.7,-14.2,10.0,6.0,1.0,11.3,18.1
Heihe,Heilongjiang,China,50.27,127.47,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,-16.0,3.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,260,W,1025.0,30.27,0.0,0.0,78,0,-23.5,-10.3,10.0,6.0,1.0,16.9,27.2
Heishuikeng,Shaanxi,China,37.79,110.57,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,-4.9,23.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.5,10.4,327,NNW,1042.0,30.78,0.0,0.0,24,0,-9.3,15.2,10.0,6.0,1.0,12.3,19.9
Hejiaji,Shaanxi,China,37.36,109.85,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,-4.0,24.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.1,13.0,329,NNW,1043.0,30.79,0.0,0.0,23,0,-8.9,15.9,10.0,6.0,1.0,11.0,17.7
Hejian,Henan,China,35.95,113.73,Asia/Shanghai,1699737581,2023-11-12 5:19,1699737300,2023-11-12 05:15,1.0,33.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,299,WNW,1036.0,30.6,0.0,0.0,76,0,1.0,33.9,10.0,6.0,1.0,1.6,2.6
Hejin,Shanxi,China,35.58,110.7,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,-1.1,29.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.7,17.3,334,NNW,1040.0,30.71,0.0,0.0,22,0,-6.2,20.8,10.0,6.0,1.0,21.7,34.9
Hekou,Hunan,China,26.74,110.06,Asia/Shanghai,1699737624,2023-11-12 5:20,1699737300,2023-11-12 05:15,6.3,43.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,5.6,9.0,13,NNE,1030.0,30.42,1.6,0.06,95,100,4.5,40.0,9.0,5.0,1.0,6.7,10.8
Helixi,Anhui,China,30.63,118.98,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,5.8,42.4,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.7,7.6,349,N,1032.0,30.47,0.5,0.02,97,100,4.2,39.5,2.0,1.0,1.0,8.9,14.4
Helong,Jilin,China,42.55,129.0,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,-7.9,17.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.5,10.4,284,WNW,1031.0,30.43,0.0,0.0,62,11,-12.9,8.7,10.0,6.0,1.0,8.9,14.3
Hengbei,Guangdong,China,23.87,115.73,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,18.2,64.8,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,4.7,7.6,23,NNE,1021.0,30.16,0.0,0.0,93,82,18.2,64.8,10.0,6.0,1.0,6.2,9.9
Hengkou,Jiangsu,China,34.63,118.72,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.7,35.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,359,N,1035.0,30.55,0.0,0.0,68,2,-1.6,29.1,10.0,6.0,1.0,13.3,21.4
Hengnan,Hunan,China,26.89,112.62,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,6.2,43.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.9,14.4,10,N,1031.0,30.44,0.04,0.0,89,100,3.3,37.9,10.0,6.0,1.0,13.3,21.4
Hengshui,Hebei,China,37.73,115.7,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,0.1,32.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,286,WNW,1036.0,30.6,0.0,0.0,49,2,-1.4,29.5,10.0,6.0,1.0,6.0,9.7
Hengyang,Hunan,China,26.89,112.62,Asia/Shanghai,1699737625,2023-11-12 5:20,1699737300,2023-11-12 05:15,6.2,43.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,8.9,14.4,10,N,1031.0,30.44,0.04,0.0,89,100,3.3,37.9,10.0,6.0,1.0,13.3,21.4
Hengzhou,Hebei,China,38.62,114.69,Asia/Shanghai,1699737626,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-5.3,22.5,6.0,3.0,1.0,10.3,16.6
Heshan,Guangxi,China,23.78,108.88,Asia/Shanghai,1699737626,2023-11-12 5:20,1699737300,2023-11-12 05:15,16.4,61.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,12.1,19.4,14,NNE,1021.0,30.14,0.01,0.0,79,100,16.4,61.5,10.0,6.0,1.0,15.5,24.9
Heshan,Guangxi,China,23.78,108.88,Asia/Shanghai,1699737626,2023-11-12 5:20,1699737300,2023-11-12 05:15,16.4,61.5,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,12.1,19.4,14,NNE,1021.0,30.14,0.01,0.0,79,100,16.4,61.5,10.0,6.0,1.0,15.5,24.9
Hexiangqiao,Hunan,China,27.22,110.96,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,6.7,44.1,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,4.9,7.9,23,NNE,1031.0,30.45,0.44,0.02,90,100,5.2,41.4,2.0,1.0,1.0,6.2,10.0
Heyin,Qinghai,China,36.04,101.42,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,-1.7,28.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,78,ENE,1030.0,30.4,0.0,0.0,56,20,-4.5,24.0,10.0,6.0,1.0,5.1,8.3
Heyuan,Guangdong,China,23.73,114.68,Asia/Shanghai,1699737583,2023-11-12 5:19,1699737300,2023-11-12 05:15,18.6,65.4,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.3,10.1,18,NNE,1021.0,30.16,0.0,0.0,81,40,18.6,65.4,10.0,6.0,1.0,7.6,12.2
Heze,Shandong,China,35.24,115.44,Asia/Shanghai,1699737626,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.2,34.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.9,7.9,12,NNE,1036.0,30.6,0.0,0.0,57,8,-1.4,29.6,10.0,6.0,1.0,9.5,15.3
Hezhou,Hunan,China,26.5,112.3,Asia/Shanghai,1699737626,2023-11-12 5:20,1699737300,2023-11-12 05:15,7.1,44.7,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,6.7,10.8,26,NNE,1031.0,30.44,0.07,0.0,88,100,5.0,41.0,10.0,6.0,1.0,9.2,14.9
Hezuo,Gansu,China,34.99,102.91,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.9,24.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.5,4.0,111,ESE,1029.0,30.38,0.0,0.0,84,25,-5.5,22.2,10.0,6.0,1.0,2.8,4.6
Hoh Ereg,Nei Mongol,China,41.1,111.44,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,-7.0,19.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.4,15.1,10,N,1035.0,30.56,0.0,0.0,29,0,-8.6,16.5,10.0,6.0,1.0,4.5,7.3
Hohhot,Nei Mongol,China,40.81,111.65,Asia/Shanghai,1699737584,2023-11-12 5:19,1699737300,2023-11-12 05:15,-7.0,19.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.4,15.1,10,N,1035.0,30.56,0.0,0.0,29,0,-8.6,16.5,10.0,6.0,1.0,4.5,7.3
Hongan,Hubei,China,31.29,114.62,Asia/Shanghai,1699737584,2023-11-12 5:19,1699737300,2023-11-12 05:15,5.8,42.4,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,10.3,16.6,12,NNE,1033.0,30.52,0.0,0.0,86,95,2.5,36.5,10.0,6.0,1.0,16.1,25.9
Honggu,Ningxia,China,36.95,106.0,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.9,25.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,1,N,1042.0,30.76,0.0,0.0,40,0,-3.9,25.0,10.0,6.0,1.0,2.0,3.2
Hongjiang,Hunan,China,27.11,110.0,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,2.2,35.9,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,5.1,8.3,20,NNE,1031.0,30.43,2.1,0.08,95,100,-0.3,31.5,9.0,5.0,1.0,10.8,17.4
Hongliuwan,Shaanxi,China,37.37,109.91,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.4,26.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,6.9,11.2,330,NNW,1042.0,30.77,0.0,0.0,25,0,-7.6,18.2,10.0,6.0,1.0,11.1,17.9
Hongshui,Gansu,China,37.6,103.88,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,-4.5,24.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,71,ENE,1040.0,30.7,0.0,0.0,37,2,-6.3,20.7,10.0,6.0,1.0,4.9,7.8
Hongsi,Gansu,China,35.53,105.5,Asia/Shanghai,1699737584,2023-11-12 5:19,1699737300,2023-11-12 05:15,-2.9,26.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.7,7.6,353,N,1039.0,30.67,0.0,0.0,40,18,-6.0,21.2,10.0,6.0,1.0,7.1,11.4
Hongzhai,Guizhou,China,26.04,105.05,Asia/Shanghai,1699737585,2023-11-12 5:19,1699737300,2023-11-12 05:15,12.2,54.0,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.9,7.9,63,ENE,1020.0,30.12,0.08,0.0,97,100,11.7,53.0,2.0,1.0,1.0,7.5,12.1
Hotan,Jiangxi,China,28.37,117.27,Asia/Shanghai,1699737627,2023-11-12 5:20,1699737300,2023-11-12 05:15,12.9,55.3,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,3.6,5.8,10,N,1028.0,30.35,0.01,0.0,93,100,12.9,55.2,10.0,6.0,1.0,5.0,8.1
Houbu,Shanxi,China,36.42,112.98,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.4,27.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,351,N,1037.0,30.63,0.0,0.0,30,0,-5.3,22.6,10.0,6.0,1.0,8.2,13.2
Houzhuang,Anhui,China,31.65,118.06,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,7.8,46.0,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,12.3,19.8,358,N,1033.0,30.52,0.1,0.0,86,100,4.6,40.2,10.0,6.0,1.0,16.0,25.8
Huadian,Jilin,China,42.96,126.75,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,-15.7,3.8,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.2,3.6,238,WSW,1035.0,30.55,0.01,0.0,99,100,-15.7,3.8,0.0,0.0,1.0,3.8,6.0
Huaian,Fujian,China,26.1,119.22,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,17.0,62.6,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,6.9,11.2,360,N,1023.0,30.21,0.0,0.0,88,100,17.0,62.6,10.0,6.0,1.0,4.7,7.6
Huaibaijie,Shaanxi,China,35.71,109.58,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.8,27.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,359,N,1042.0,30.77,0.0,0.0,27,0,-7.1,19.3,10.0,6.0,1.0,11.9,19.1
Huaibei,Anhui,China,33.97,116.79,Asia/Shanghai,1699737628,2023-11-12 5:20,1699737300,2023-11-12 05:15,2.3,36.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.4,8.6,347,NNW,1035.0,30.57,0.0,0.0,79,7,-0.3,31.5,10.0,6.0,1.0,9.5,15.3
Huaihua,Hunan,China,27.55,109.96,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,5.0,41.0,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,7.4,11.9,13,NNE,1031.0,30.45,0.93,0.04,94,100,2.3,36.1,9.0,5.0,1.0,10.4,16.8
Huainan,Anhui,China,32.63,117.0,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,5.4,41.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.3,13.3,348,NNW,1035.0,30.56,0.0,0.0,75,19,2.5,36.5,10.0,6.0,1.0,12.1,19.5
Huaishu,Henan,China,33.25,113.73,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,0.8,33.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,317,NW,1037.0,30.61,0.0,0.0,87,8,0.8,33.4,10.0,6.0,1.0,1.4,2.2
Huaiyang,Hebei,China,37.75,114.51,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.3,26.1,6.0,3.0,1.0,4.8,7.7
Huaiyin,Jiangsu,China,33.59,119.02,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,3.8,38.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,9.6,15.5,345,NNW,1034.0,30.53,0.0,0.0,67,3,0.2,32.3,10.0,6.0,1.0,15.1,24.2
Huajiang,Hunan,China,25.05,111.69,Asia/Shanghai,1699737629,2023-11-12 5:20,1699737300,2023-11-12 05:15,9.3,48.8,0,Light drizzle,//cdn.weatherapi.com/weather/64x64/night/266.png,11.9,19.1,17,NNE,1027.0,30.33,0.4,0.02,92,100,6.6,43.9,2.0,1.0,1.0,13.6,22.0
Huanggang,Guangdong,China,23.43,111.83,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,17.0,62.5,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,5.4,8.6,3,N,1021.0,30.14,0.1,0.0,94,100,17.0,62.5,2.0,1.0,1.0,7.4,11.9
Huanghua,Guangxi,China,23.77,109.63,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,15.5,59.9,0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,13.9,22.3,9,N,1021.0,30.14,0.0,0.0,80,100,15.5,59.8,10.0,6.0,1.0,17.8,28.7
Huanghuajing,Guangdong,China,24.22,112.98,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,15.1,59.1,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,4.3,6.8,20,NNE,1023.0,30.21,0.04,0.0,86,100,15.1,59.1,10.0,6.0,1.0,6.1,9.8
Huanglongsi,Henan,China,32.1,113.81,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.9,35.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.1,8.3,3,N,1036.0,30.6,0.0,0.0,91,12,-0.6,30.9,10.0,6.0,1.0,9.0,14.5
Huangshan,Shandong,China,36.94,122.26,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.6,34.9,0,Patchy light snow,//cdn.weatherapi.com/weather/64x64/night/323.png,5.1,8.3,272,W,1032.0,30.47,0.05,0.0,94,57,-0.9,30.3,10.0,6.0,1.0,7.7,12.4
Huangshi,Hubei,China,33.04,111.0,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,3.5,38.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,296,WNW,1036.0,30.6,0.0,0.0,91,17,2.6,36.6,10.0,6.0,1.0,5.0,8.1
Huangyadong,Shanxi,China,36.8,113.37,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,-0.8,30.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,5.1,8.3,297,WNW,1037.0,30.62,0.0,0.0,35,0,-3.7,25.3,10.0,6.0,1.0,7.2,11.7
Huangyan,Zhejiang,China,28.65,121.26,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,12.5,54.6,0,Mist,//cdn.weatherapi.com/weather/64x64/night/143.png,4.9,7.9,335,NNW,1027.0,30.31,0.12,0.0,95,100,12.0,53.6,2.0,1.0,1.0,8.6,13.9
Huangzhai,Henan,China,33.5,114.78,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.7,35.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,9,N,1036.0,30.6,0.0,0.0,79,0,0.2,32.3,10.0,6.0,1.0,6.4,10.3
Huangzhuang,Henan,China,32.92,111.61,Asia/Shanghai,1699737630,2023-11-12 5:20,1699737300,2023-11-12 05:15,3.3,37.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,298,WNW,1036.0,30.6,0.0,0.0,89,13,2.8,37.0,10.0,6.0,1.0,4.0,6.4
Huanian,Jiangsu,China,34.14,118.52,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,1.7,35.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.2,11.5,359,N,1035.0,30.55,0.0,0.0,68,2,-1.6,29.1,10.0,6.0,1.0,13.3,21.4
Huanren,Liaoning,China,41.26,125.37,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,-8.0,17.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,3.4,5.4,348,NNW,1033.0,30.5,0.0,0.0,73,17,-10.9,12.4,10.0,6.0,1.0,3.9,6.2
Huasuo,Gansu,China,35.4,107.08,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.9,26.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,330,NNW,1040.0,30.72,0.0,0.0,40,0,-2.9,26.9,10.0,6.0,1.0,0.7,1.1
Huayin,Shaanxi,China,34.57,110.07,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.5,25.7,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,5.4,8.6,282,WNW,1040.0,30.7,0.0,0.0,77,76,-7.0,19.3,10.0,6.0,1.0,11.3,18.1
Huazangsi,Gansu,China,36.97,103.13,Asia/Shanghai,1699737631,2023-11-12 5:20,1699737300,2023-11-12 05:15,-5.1,22.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,207,SSW,1035.0,30.56,0.0,0.0,53,5,-5.1,22.8,10.0,6.0,1.0,1.3,2.1
Huazhou,Guangdong,China,21.63,110.58,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,23.8,74.9,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,8.1,13.0,96,E,1017.0,30.03,0.23,0.01,90,100,26.1,79.0,10.0,6.0,5.0,12.5,20.1
Huazhou,Guangdong,China,21.63,110.58,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,23.8,74.9,0,Light rain shower,//cdn.weatherapi.com/weather/64x64/night/353.png,8.1,13.0,96,E,1017.0,30.03,0.23,0.01,90,100,26.1,79.0,10.0,6.0,5.0,12.5,20.1
Huguan,Shanxi,China,36.11,113.2,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.4,27.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.5,7.2,351,N,1037.0,30.63,0.0,0.0,30,0,-5.3,22.6,10.0,6.0,1.0,8.2,13.2
Huichang,Jiangxi,China,25.53,115.75,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,13.8,56.8,0,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/night/176.png,5.8,9.4,339,NNW,1025.0,30.26,0.03,0.0,93,100,13.3,55.9,10.0,6.0,1.0,8.3,13.4
Huili,Sichuan,China,26.68,102.25,Asia/Shanghai,1699737633,2023-11-12 5:20,1699737300,2023-11-12 05:15,9.8,49.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.7,4.3,66,ENE,1019.0,30.1,0.0,0.0,75,11,9.7,49.5,10.0,6.0,1.0,5.6,9.1
Huilong,Jiangsu,China,31.81,121.66,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,10.8,51.4,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,17.4,28.1,315,NW,1029.0,30.4,0.8,0.03,89,100,7.7,45.9,9.0,5.0,1.0,22.9,36.9
Huinan,Jilin,China,42.62,126.26,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,-15.9,3.4,0,Freezing fog,//cdn.weatherapi.com/weather/64x64/night/260.png,2.2,3.6,218,SW,1035.0,30.56,0.0,0.0,98,82,-18.4,-1.2,0.0,0.0,1.0,4.7,7.6
Huishi,Gansu,China,35.69,105.05,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,-3.0,26.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.2,3.6,284,WNW,1039.0,30.68,0.0,0.0,41,2,-3.0,26.6,10.0,6.0,1.0,1.6,2.6
Huizhou,Guangdong,China,23.08,114.4,Asia/Shanghai,1699737632,2023-11-12 5:20,1699737300,2023-11-12 05:15,20.7,69.3,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,7.2,11.5,19,NNE,1020.0,30.11,0.0,0.0,85,54,20.8,69.4,10.0,6.0,1.0,10.3,16.6
Hujiachi,Hebei,China,37.89,115.71,Asia/Shanghai,1699737633,2023-11-12 5:20,1699737300,2023-11-12 05:15,0.1,32.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,2.9,4.7,286,WNW,1036.0,30.6,0.0,0.0,49,2,-1.4,29.5,10.0,6.0,1.0,6.0,9.7
Hulin,Zlinsky kraj,Czech Republic,49.32,17.47,Europe/Prague,1699737632,2023-11-11 22:20,1699737300,2023-11-11 22:15,5.0,41.0,0,Light rain,//cdn.weatherapi.com/weather/64x64/night/296.png,15.0,24.1,280,W,1006.0,29.71,0.64,0.03,81,75,1.2,34.1,10.0,6.0,1.0,15.6,25.1
Huludao,Liaoning,China,40.72,121.0,Asia/Shanghai,1699737633,2023-11-12 5:20,1699737300,2023-11-12 05:15,-4.4,24.1,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,6.5,10.4,348,NNW,1035.0,30.55,0.0,0.0,48,36,-8.7,16.3,10.0,6.0,1.0,11.6,18.7
Hunchun,Jilin,China,42.87,130.36,Asia/Shanghai,1699737634,2023-11-12 5:20,1699737300,2023-11-12 05:15,-6.5,20.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.9,14.4,301,WNW,1029.0,30.39,0.0,0.0,58,8,-12.3,9.8,10.0,6.0,1.0,11.8,19.0
Huolu,Hebei,China,38.08,114.3,Asia/Shanghai,1699737634,2023-11-12 5:20,1699737300,2023-11-12 05:15,-2.0,28.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,4.3,6.8,290,WNW,1035.0,30.56,0.0,0.0,93,0,-3.1,26.5,6.0,3.0,1.0,4.3,7.0
